Smart-WorkFlow :: Basic :: Agent	org.brotli:dec	0.1.2	compile
Smart-WorkFlow :: Basic :: Agent	org.bsc.async:async-generator	3.2.0	compile
Smart-WorkFlow :: Basic :: Agent	org.bsc.langgraph4j:langgraph4j-core	1.5.14	compile
Smart-WorkFlow :: Basic :: Agent	org.checkerframework:checker-qual	3.48.3	runtime
Smart-WorkFlow :: Basic :: Agent	org.codelibs:jhighlight	1.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.eclipse.angus:angus-activation	2.0.2	runtime
Smart-WorkFlow :: Basic :: Agent	org.gagravarr:vorbis-java-core	0.8	compile
Smart-WorkFlow :: Basic :: Agent	org.gagravarr:vorbis-java-tika	0.8	compile
Smart-WorkFlow :: Basic :: Agent	org.glassfish.jaxb:jaxb-core	4.0.5	compile
Smart-WorkFlow :: Basic :: Agent	org.glassfish.jaxb:jaxb-runtime	4.0.5	compile
Smart-WorkFlow :: Basic :: Agent	org.glassfish.jaxb:txw2	4.0.5	compile
Smart-WorkFlow :: Basic :: Agent	org.hamcrest:hamcrest	2.2	test
